ID,img_origin,placement,boil_nbr,pan_nbr,polygon
IDhmAN5K2MJJm,S,S-unknown,1,0,"[(410, 330.0), (413, 302.0), (448, 306.0), (453, 331.0)]"
IDhn3GD4HSEnCaF,D,roof,0,1,"[(1319, 1728.0), (1292, 1654.0), (1416, 1561.0), (1441, 1638.0)]"
IDhoG9pXkg3WhcV,D,roof,0,1,"[(1500, 2175.0), (1473, 2706.0), (1224, 2703.0), (1257, 2160.0)]"
IDhoG9pXkg3WhcV,D,roof,0,2,"[(1743, 1872.0), (1713, 2031.0), (1296, 1983.0), (1281, 2073.0), (1083, 2061.0), (1125, 1782.0), (1317, 1794.0), (1338, 1833.0)]"
IDhoJE8jW2ZX,S,S-unknown,1,0,"[(232, 255.0), (234, 219.0), (274, 226.0), (276, 269.0)]"
IDhpBWDga,D,roof,0,1,"[(1674, 1040.0), (2064, 915.0), (2128, 1084.0), (1732, 1207.0)]"
IDhq7BgEs,S,S-unknown,0,2,"[(108, 240.0), (144, 243.0), (146, 277.0)]"
IDhq7BgEs,S,S-unknown,0,2,"[(115, 319.0), (150, 323.0), (156, 361.0), (119, 360.0)]"
IDhq7BgEs,S,S-unknown,0,2,"[(112, 276.0), (112, 280.0), (145, 281.0), (151, 318.0), (115, 316.0)]"
IDhs1qLBO,S,S-unknown,1,0,"[(314, 320.0), (346, 310.0), (360, 342.0), (310, 359.0)]"
IDhsR6eCZRcDfSbR0,D,roof,0,1,"[(2416, 1651.0), (2508, 1435.0), (2959, 1606.0), (2869, 1812.0)]"
IDhscVG,D,roof,0,4,"[(2287, 1102.0), (2478, 1094.0), (2433, 1587.0), (2245, 1592.0)]"
IDhsuJ1KwIGt9L,D,roof,0,1,"[(927, 1779.0), (1338, 1683.0), (1794, 2001.0), (1389, 2109.0)]"
IDhsuJ1KwIGt9L,D,roof,0,1,"[(1908, 2739.0), (2058, 2613.0), (2148, 2667.0), (2001, 2790.0)]"
IDhsuJ1KwIGt9L,D,roof,0,1,"[(1509, 2847.0), (1431, 2760.0), (1599, 2781.0), (1668, 2862.0)]"
IDhtN8i2EWxr1YM,D,roof,0,1,"[(1948, 2020.0), (2026, 1826.0), (2474, 1888.0), (2400, 2082.0)]"
IDhtTVMYnTJ,D,roof,0,2,"[(1498, 1072.0), (1774, 1216.0), (1925, 1504.0), (1853, 1637.0), (1601, 1511.0), (1409, 1237.0)]"
IDhtnqbOP,S,S-unknown,0,12,"[(200, 217.0), (249, 223.0), (248, 231.0), (200, 223.0)]"
IDhtnqbOP,S,S-unknown,0,12,"[(282, 228.0), (333, 235.0), (332, 243.0), (281, 235.0)]"
IDhtnqbOP,S,S-unknown,0,13,"[(265, 346.0), (318, 352.0), (318, 361.0), (265, 352.0)]"
IDhtnqbOP,S,S-unknown,0,13,"[(178, 332.0), (231, 340.0), (230, 348.0), (177, 339.0)]"
IDhtnqbOP,S,S-unknown,0,13,"[(281, 238.0), (335, 246.0), (335, 253.0), (281, 245.0)]"
IDhtnqbOP,S,S-unknown,0,13,"[(195, 225.0), (248, 233.0), (247, 240.0), (194, 233.0)]"
IDhuWQE61PVvTZRWO,D,roof,0,1,"[(2081, 1347.0), (2248, 1310.0), (2326, 1542.0), (2154, 1578.0)]"
IDhutK5BHSFvJqY9,D,roof,0,1,"[(2166, 888.0), (2307, 909.0), (2257, 1090.0), (2108, 1068.0)]"
IDhutK5BHSFvJqY9,D,roof,0,1,"[(3072, 940.0), (3122, 953.0), (3093, 1023.0), (3048, 1008.0)]"
IDhzumtk4xZ,D,roof,0,1,"[(1604, 1170.0), (1696, 1236.0), (1555, 1444.0), (1466, 1378.0)]"
IDi09iunHsRo3G,D,roof,0,1,"[(1545, 1414.0), (1895, 1398.0), (1884, 1596.0), (1533, 1611.0)]"
IDi09iunHsRo3G,D,roof,0,1,"[(2203, 1567.0), (2205, 1741.0), (2940, 1927.0), (2938, 1747.0)]"
IDi0CumRUFMxT,S,S-unknown,1,0,"[(293, 272.0), (284, 208.0), (333, 194.0), (355, 256.0)]"
IDi0CumRUFMxT,S,S-unknown,0,1,"[(312, 115.0), (337, 109.0), (366, 161.0), (335, 179.0)]"
IDi0bGsqcpPERKw,D,roof,0,1,"[(1488, 2279.0), (1360, 2062.0), (1784, 1849.0), (1918, 2062.0)]"
IDi2asjBSi,D,roof,0,1,"[(2097, 1165.0), (2289, 1231.0), (2065, 1573.0), (1874, 1502.0)]"
IDi42iXoM7O68Wz,S,S-unknown,1,0,"[(251, 258.0), (295, 244.0), (311, 276.0), (237, 302.0)]"
IDi6Ag5ueaHgptke,D,roof,0,2,"[(3480, 2310.0), (3243, 2442.0), (3120, 2337.0), (3039, 2364.0), (2901, 2235.0), (3147, 2097.0), (3294, 2226.0), (3363, 2208.0)]"
IDi6SfePuw,D,roof,0,1,"[(1946, 413.0), (2123, 482.0), (2106, 553.0), (1925, 483.0)]"
IDi6SfePuw,D,roof,0,1,"[(1820, 1643.0), (1926, 1667.0), (1896, 1835.0), (1793, 1801.0)]"
IDi6YItBscu,D,roof,0,1,"[(1797, 1319.0), (1889, 1303.0), (1903, 1450.0), (1818, 1462.0)]"
IDiAp2V2hhCWn,D,roof,0,1,"[(2222, 1034.0), (2278, 1250.0), (2080, 1282.0), (2038, 1062.0)]"
IDiCV34K,D,roof,0,1,"[(2453, 1875.0), (2118, 1979.0), (2088, 1863.0), (2415, 1766.0)]"
IDiD425yjLQwfv,D,roof,0,1,"[(1579, 1099.0), (1995, 1069.0), (2227, 1239.0), (1821, 1265.0)]"
IDiE7LW5A4,D,roof,0,6,"[(1967, 1419.0), (2123, 1233.0), (2376, 1397.0), (2218, 1589.0)]"
IDiGEMeVGmk13,D,roof,0,1,"[(282, 1617.0), (354, 1183.0), (598, 1189.0), (537, 1618.0)]"
IDiGEMeVGmk13,D,roof,0,1,"[(3420, 1693.0), (3465, 1350.0), (3724, 1380.0), (3673, 1719.0)]"
IDiGEMeVGmk13,D,roof,0,1,"[(366, 2064.0), (375, 2044.0), (442, 2053.0), (436, 2073.0)]"
IDiGEMeVGmk13,D,roof,0,3,"[(461, 2069.0), (481, 2006.0), (553, 2026.0), (537, 2091.0)]"
IDiGa67d,D,roof,0,1,"[(2556, 1905.0), (2313, 1857.0), (2415, 1686.0), (2658, 1725.0)]"
IDiGqlEGUHdM,S,S-unknown,0,18,"[(99, 192.0), (86, 46.0), (133, 41.0), (147, 185.0)]"
IDiGqlEGUHdM,S,S-unknown,0,18,"[(105, 268.0), (155, 168.0), (167, 414.0), (117, 419.0)]"
IDiHxnqzQ3illgKHU,D,roof,0,1,"[(1855, 1368.0), (2142, 1419.0), (2031, 1684.0), (1749, 1642.0)]"
IDiIV0fMvA,S,S-unknown,0,4,"[(567, 285.0), (638, 337.0), (600, 408.0), (526, 357.0)]"
IDiIV0fMvA,S,S-unknown,1,0,"[(223, 123.0), (238, 138.0), (210, 171.0), (194, 164.0)]"
IDiJsv72VyNdAfT,D,roof,0,4,"[(2389, 2056.0), (2413, 1968.0), (2626, 2021.0), (2602, 2107.0)]"
IDiJsv72VyNdAfT,D,roof,0,1,"[(2543, 2303.0), (2524, 2377.0), (2362, 2335.0), (2380, 2264.0)]"
IDiJsv72VyNdAfT,D,roof,0,1,"[(2340, 2028.0), (2362, 1958.0), (2417, 1970.0), (2399, 2038.0)]"
IDiJsv72VyNdAfT,D,roof,1,0,"[(2280, 2330.0), (2212, 2316.0), (2247, 2172.0), (2324, 2188.0)]"
IDiJsv72VyNdAfT,D,roof,0,4,"[(2600, 2114.0), (2575, 2197.0), (2362, 2140.0), (2388, 2056.0)]"
IDiJsv72VyNdAfT,D,roof,0,3,"[(2338, 2386.0), (2345, 2370.0), (2356, 2372.0), (2353, 2392.0)]"
IDiJsv72VyNdAfT,D,roof,0,3,"[(2358, 2152.0), (2516, 2193.0), (2493, 2267.0), (2337, 2223.0)]"
IDiJsv72VyNdAfT,D,roof,0,1,"[(2488, 2278.0), (2516, 2189.0), (2573, 2202.0), (2544, 2293.0)]"
IDiKBnuplvPDALp,D,roof,0,1,"[(1740, 1503.0), (2026, 1493.0), (2060, 1761.0), (1774, 1777.0)]"
IDiKBnuplvPDALp,D,roof,0,1,"[(2012, 1291.0), (2342, 1323.0), (2378, 1527.0), (2046, 1495.0)]"
IDiKBnuplvPDALp,D,roof,0,1,"[(2084, 1703.0), (2464, 1737.0), (2500, 1941.0), (2118, 1905.0)]"
IDiMZyU,D,roof,0,1,"[(2235, 2715.0), (2244, 2583.0), (2307, 2589.0), (2301, 2718.0)]"
IDiNQ6BuY,D,roof,0,2,"[(2862, 3030.0), (2370, 2649.0), (2766, 2289.0), (3243, 2676.0)]"
IDiQHZGEIqLq6DoUS,S,S-unknown,3,0,"[(238, 155.0), (304, 135.0), (326, 221.0), (266, 250.0)]"
IDiQqduufx3,D,roof,0,2,"[(2772, 1512.0), (2562, 1563.0), (2469, 1383.0), (2436, 1566.0), (2211, 1521.0), (2250, 1329.0), (2478, 1356.0), (2688, 1311.0)]"
IDiScxZrPllctres,D,roof,0,4,"[(2283, 1725.0), (3685, 1703.0), (3701, 2243.0), (2285, 2261.0)]"
IDiScxZrPllctres,D,roof,0,2,"[(1451, 1787.0), (1829, 1795.0), (1801, 2191.0), (1409, 2177.0)]"
IDiScxZrPllctres,D,roof,0,1,"[(1925, 1735.0), (2217, 1745.0), (2197, 2233.0), (1897, 2229.0)]"
IDiU3Szg,D,roof,0,1,"[(1945, 1901.0), (1929, 1757.0), (2037, 1737.0), (2049, 1889.0)]"
IDiUeuT70i,D,roof,0,1,"[(2622, 1305.0), (2499, 1404.0), (2367, 1254.0), (2502, 1146.0)]"
IDiUeuT70i,D,roof,0,1,"[(2101, 1931.0), (1920, 2079.0), (1617, 1744.0), (1804, 1606.0)]"
IDiXcmuKUvRMxB9,D,roof,0,1,"[(2174, 1192.0), (2206, 1406.0), (2032, 1418.0), (2006, 1210.0)]"
IDiXcmuKUvRMxB9,D,roof,0,1,"[(2234, 1438.0), (2244, 1606.0), (2094, 1608.0), (2094, 1434.0)]"
IDiYNFunm4Ee,D,roof,0,1,"[(2474, 2054.0), (3405, 1938.0), (3565, 1927.0), (3585, 2076.0), (3423, 2088.0)]"
IDiYNFunm4Ee,D,roof,0,2,"[(2436, 1487.0), (2779, 1495.0), (2788, 1646.0), (2747, 2037.0)]"
IDiYb5z2B7B0vaHHE,D,roof,0,11,"[(3335, 2299.0), (3765, 2638.0), (3711, 2707.0), (3277, 2364.0)]"
IDiYb5z2B7B0vaHHE,D,roof,0,11,"[(3401, 2215.0), (3830, 2544.0), (3778, 2612.0), (3346, 2282.0)]"
IDiYb5z2B7B0vaHHE,D,roof,0,11,"[(3470, 2136.0), (3886, 2461.0), (3836, 2526.0), (3415, 2200.0)]"
IDiYb5z2B7B0vaHHE,D,roof,0,14,"[(2957, 2126.0), (3027, 2049.0), (3324, 2284.0), (3255, 2363.0)]"
IDiYb5z2B7B0vaHHE,D,roof,0,14,"[(3330, 2277.0), (3030, 2047.0), (3098, 1975.0), (3391, 2205.0)]"
IDiYb5z2B7B0vaHHE,D,roof,0,14,"[(3401, 2194.0), (3106, 1975.0), (3168, 1903.0), (3457, 2123.0)]"
IDiannr,S,S-unknown,1,0,"[(306, 356.0), (207, 301.0), (268, 189.0), (365, 243.0)]"
IDic5ODIq4o,D,roof,0,1,"[(1848, 1153.0), (2087, 1146.0), (2046, 1257.0), (1798, 1262.0)]"
IDigxgBudDPzUbQ77,D,roof,0,1,"[(2444, 1087.0), (2613, 1174.0), (2388, 1523.0), (2217, 1434.0)]"
IDih5sGsIo,S,S-unknown,0,3,"[(225, 122.0), (185, 122.0), (184, 93.0), (225, 94.0)]"
IDihnQyEBse,S,S-unknown,0,2,"[(227, 231.0), (261, 236.0), (255, 266.0), (220, 260.0)]"
IDihnQyEBse,S,S-unknown,0,2,"[(232, 189.0), (264, 195.0), (261, 221.0), (226, 218.0)]"
IDihnQyEBse,S,S-unknown,1,0,"[(334, 199.0), (364, 202.0), (363, 233.0), (333, 232.0)]"
IDihnQyEBse,S,S-unknown,0,2,"[(190, 187.0), (224, 192.0), (220, 221.0), (184, 215.0)]"
IDihnQyEBse,S,S-unknown,0,2,"[(186, 223.0), (220, 229.0), (214, 258.0), (182, 253.0)]"
IDihrLOAdFG,D,roof,0,1,"[(3093, 2334.0), (3274, 2332.0), (3270, 2564.0), (3081, 2565.0)]"
IDihrLOAdFG,D,roof,0,2,"[(3019, 2286.0), (3053, 1998.0), (3412, 2022.0), (3384, 2309.0)]"
IDiiWDJEFM,D,roof,0,1,"[(2185, 1823.0), (2569, 1597.0), (2741, 1773.0), (2355, 2001.0)]"
IDikJulJIxdmLz,D,roof,0,2,"[(1488, 1025.0), (1857, 1263.0), (1903, 1247.0), (2032, 1427.0), (1935, 1595.0), (1793, 1409.0)]"
IDilJBSsnLtt,D,roof,0,1,"[(1808, 1982.0), (1884, 1882.0), (2047, 1959.0), (1971, 2060.0)]"
IDilJBSsnLtt,D,roof,0,1,"[(305, 1547.0), (321, 1513.0), (357, 1518.0), (341, 1555.0)]"
IDilJBSsnLtt,D,roof,0,1,"[(488, 1570.0), (500, 1549.0), (533, 1556.0), (517, 1581.0)]"
IDilJBSsnLtt,D,roof,0,2,"[(1774, 2006.0), (1468, 1890.0), (1596, 1710.0), (1905, 1843.0)]"
IDilxyE88p9j4h,D,roof,0,1,"[(2694, 1543.0), (2798, 1517.0), (2836, 1676.0), (2730, 1704.0)]"
IDinZQb,D,roof,0,1,"[(2424, 1672.0), (2286, 1820.0), (2196, 1776.0), (2330, 1636.0)]"
IDinZQb,D,roof,0,1,"[(2334, 1628.0), (2148, 1746.0), (1958, 1622.0), (2142, 1476.0)]"
IDinjSTte,S,S-unknown,0,8,"[(300, 223.0), (398, 186.0), (420, 278.0), (364, 300.0), (354, 276.0), (317, 276.0)]"
IDisl7d8,D,roof,0,1,"[(1578, 1632.0), (1824, 1412.0), (2222, 1910.0), (1988, 2112.0)]"
IDisl7d8,D,roof,0,1,"[(2712, 1516.0), (2612, 1412.0), (2694, 1332.0), (2790, 1438.0)]"
IDitGZMasyei,S,S-unknown,1,0,"[(369, 257.0), (345, 282.0), (322, 304.0), (405, 278.0)]"
IDitGZMasyei,S,S-unknown,1,0,"[(424, 328.0), (424, 348.0), (399, 370.0), (381, 345.0)]"
IDitGZMasyei,S,S-unknown,1,0,"[(285, 190.0), (307, 214.0), (285, 235.0), (262, 210.0)]"
IDiuIWTNN,S,S-unknown,1,0,"[(242, 175.0), (237, 120.0), (282, 111.0), (292, 151.0)]"
IDivMKX01sAhaAOwI,S,S-unknown,1,0,"[(179, 191.0), (187, 130.0), (204, 128.0), (218, 183.0)]"
IDivMKX01sAhaAOwI,S,S-unknown,0,5,"[(228, 357.0), (178, 227.0), (217, 213.0), (275, 345.0)]"
IDivfKP0Z07BrW,D,roof,0,1,"[(2805, 1776.0), (2958, 1727.0), (2997, 1868.0), (2843, 1915.0)]"
IDizZFogUTcaL,D,roof,0,1,"[(3014, 1856.0), (3278, 1895.0), (3286, 2037.0), (3021, 2000.0)]"
IDj0nLNr0TBG6cQaE,D,roof,0,1,"[(1716, 1062.0), (2086, 1013.0), (2122, 1376.0), (1751, 1421.0)]"
IDj5IsHmr1CZFi,D,roof,0,2,"[(3231, 1615.0), (3235, 1848.0), (3021, 1933.0), (3015, 1822.0), (2970, 1842.0), (2973, 1722.0)]"
IDj5IsHmr1CZFi,D,roof,0,1,"[(3289, 1831.0), (3292, 1953.0), (2922, 2094.0), (2919, 1966.0)]"
IDj5IsHmr1CZFi,D,roof,0,1,"[(3271, 1974.0), (3271, 2130.0), (2913, 2260.0), (2916, 2095.0)]"
IDj5IsHmr1CZFi,D,roof,0,1,"[(272, 1404.0), (536, 1403.0), (522, 1732.0), (249, 1737.0)]"
IDj5IsHmr1CZFi,D,roof,0,1,"[(346, 1196.0), (406, 1195.0), (403, 1241.0), (341, 1246.0)]"
IDj5IsHmr1CZFi,D,roof,0,1,"[(1447, 513.0), (1521, 505.0), (1524, 633.0), (1453, 639.0)]"
IDj5IsHmr1CZFi,D,roof,0,1,"[(2713, 2204.0), (2774, 2183.0), (2778, 2232.0), (2717, 2253.0)]"
IDj5IsHmr1CZFi,D,roof,0,1,"[(2681, 2255.0), (2768, 2255.0), (2740, 2305.0), (2652, 2303.0)]"
IDj5q2bbCps,D,roof,0,1,"[(1884, 2752.0), (1636, 2704.0), (1748, 2068.0), (1984, 2112.0)]"
IDj5q2bbCps,D,roof,0,1,"[(3592, 0.0), (3736, 128.0), (3680, 296.0), (3464, 132.0), (3504, 0.0)]"
IDj8LLbjgY6IY4i9j,D,roof,0,1,"[(3261, 1799.0), (3317, 1805.0), (3324, 1921.0), (3267, 1914.0)]"
IDj8LLbjgY6IY4i9j,D,roof,0,2,"[(639, 2011.0), (1069, 1932.0), (1150, 2308.0), (703, 2397.0)]"
IDj8LLbjgY6IY4i9j,D,roof,0,1,"[(606, 2025.0), (558, 1800.0), (1015, 1708.0), (1068, 1930.0)]"
IDj8LLbjgY6IY4i9j,D,roof,0,1,"[(2343, 1923.0), (2334, 1491.0), (2538, 1477.0), (2553, 1917.0)]"
IDj8LLbjgY6IY4i9j,D,roof,0,1,"[(2892, 1306.0), (2850, 1065.0), (3229, 1033.0), (3270, 1266.0)]"
IDj8LLbjgY6IY4i9j,D,roof,0,1,"[(2806, 1590.0), (2809, 1308.0), (3282, 1333.0), (3289, 1620.0)]"
IDj8LLbjgY6IY4i9j,D,roof,0,1,"[(2593, 1906.0), (2518, 1524.0), (2766, 1479.0), (2844, 1857.0)]"
IDj9Pw5,D,roof,0,1,"[(2080, 1388.0), (1938, 1422.0), (1770, 1180.0), (1916, 1142.0)]"
IDj9Pw5,D,roof,0,1,"[(2314, 1736.0), (2094, 1766.0), (1920, 1430.0), (2146, 1406.0)]"
IDjCwOT,D,roof,0,1,"[(1161, 1290.0), (1428, 1434.0), (1185, 1809.0), (927, 1656.0)]"
IDjCwOT,D,roof,0,1,"[(3558, 393.0), (3663, 270.0), (3732, 336.0), (3630, 459.0)]"
IDjDr1jzO4,D,roof,0,1,"[(2410, 1434.0), (2411, 1276.0), (2617, 1266.0), (2618, 1428.0)]"
IDjDr1jzO4,D,roof,0,1,"[(673, 351.0), (692, 290.0), (812, 316.0), (795, 376.0)]"
IDjEDljAuRejcuqoQ,S,S-unknown,1,0,"[(486, 309.0), (440, 294.0), (464, 219.0), (512, 229.0)]"
IDjEDljAuRejcuqoQ,S,S-unknown,1,0,"[(215, 140.0), (157, 95.0), (168, 72.0), (222, 94.0)]"
IDjEywrpTdZMxMq9I,D,roof,0,2,"[(2439, 1476.0), (2055, 1722.0), (1876, 1411.0), (1965, 1339.0), (1846, 1122.0), (2110, 966.0)]"
IDjGIXPD6J4onYx2X,D,roof,0,1,"[(1711, 1056.0), (1841, 1144.0), (1691, 1277.0), (1562, 1186.0)]"
IDjGIXPD6J4onYx2X,D,roof,0,1,"[(1949, 1152.0), (2184, 1286.0), (1820, 1639.0), (1579, 1497.0)]"
IDjGt8i1CPp,D,roof,0,1,"[(1893, 1705.0), (1865, 1421.0), (2461, 1361.0), (2485, 1645.0)]"
IDjGt8i1CPp,D,roof,0,1,"[(2381, 1621.0), (2401, 1897.0), (1985, 1937.0), (1969, 1661.0)]"
IDjIlF1Nw,D,roof,0,1,"[(3105, 1638.0), (3453, 1660.0), (3337, 1809.0), (2964, 1803.0)]"
IDjJWPxFhObQ,D,roof,0,2,"[(2878, 1021.0), (3093, 1015.0), (3285, 1006.0), (3314, 1439.0), (3084, 1467.0), (2884, 1466.0)]"
IDjJXHwoPniq1HDRE,D,roof,0,1,"[(1923, 1216.0), (2066, 1224.0), (2088, 1314.0), (1945, 1306.0)]"
IDjJXHwoPniq1HDRE,D,roof,0,1,"[(1938, 2005.0), (2066, 1964.0), (2074, 2011.0), (1946, 2051.0)]"
IDjKXoe,D,roof,0,2,"[(1454, 1126.0), (1926, 1214.0), (1698, 1618.0), (1434, 1578.0), (1478, 1484.0), (1288, 1446.0)]"
IDjKXoe,D,roof,0,1,"[(2634, 1562.0), (2768, 1274.0), (3038, 1308.0), (2902, 1598.0)]"
IDjMPknCkvJAVpQha,D,roof,0,2,"[(2881, 1997.0), (3210, 2031.0), (3210, 2165.0), (3197, 2318.0), (2950, 2291.0)]"
IDjMPknCkvJAVpQha,D,roof,0,2,"[(2877, 2130.0), (4146, 1522.0), (4603, 1537.0), (4616, 1790.0), (4585, 2110.0), (4086, 2084.0), (4077, 1761.0)]"
IDjSF4xg0scGmZ,D,r_openspace,0,1,"[(1966, 2345.0), (2000, 2349.0), (1989, 2357.0), (1959, 2352.0)]"
IDjSF4xg0scGmZ,D,r_openspace,0,1,"[(498, 906.0), (551, 900.0), (566, 947.0), (516, 952.0)]"
IDjSF4xg0scGmZ,D,r_openspace,0,1,"[(3888, 414.0), (3993, 398.0), (4000, 414.0), (4000, 485.0), (3926, 496.0)]"
IDjSF4xg0scGmZ,D,r_openspace,0,1,"[(1880, 1253.0), (2158, 1216.0), (2191, 1320.0), (1912, 1357.0)]"
IDjSXkW3OMmm,D,roof,0,1,"[(2033, 1465.0), (2127, 1563.0), (1985, 1705.0), (1893, 1607.0)]"
IDjTE4FstIdo,D,roof,0,1,"[(1314, 1090.0), (1521, 1093.0), (1498, 1336.0), (1293, 1344.0)]"
IDjTs1dF1qecOnUQL,D,roof,0,1,"[(2073, 1509.0), (1842, 1467.0), (1986, 1200.0), (2202, 1242.0)]"
IDjV8y5bt,D,roof,0,2,"[(1534, 1721.0), (2240, 1265.0), (2346, 1445.0), (1664, 1901.0)]"
IDjXsYDA9eW9SKJut,S,S-unknown,1,0,"[(88, 313.0), (92, 270.0), (136, 277.0), (125, 324.0)]"
IDjY25GD,D,roof,0,1,"[(1473, 1219.0), (1791, 1011.0), (2181, 1521.0), (1852, 1734.0)]"
IDjZPIokE0FS,D,roof,0,1,"[(2319, 1296.0), (2358, 1173.0), (2665, 1203.0), (2632, 1324.0)]"
IDjZPIokE0FS,D,roof,0,1,"[(1975, 1282.0), (2949, 1333.0), (2908, 1551.0), (1927, 1504.0)]"
IDjcGpFkOW,D,roof,0,1,"[(2074, 1463.0), (2150, 1544.0), (2022, 1580.0), (1949, 1499.0)]"
IDjcGpFkOW,D,roof,0,1,"[(2197, 1545.0), (2261, 1606.0), (2056, 1684.0), (1989, 1624.0)]"
IDjcwhaI3A,D,openspace,0,1,"[(2244, 2079.0), (2118, 2002.0), (2415, 1551.0), (2547, 1639.0)]"
IDjdXr53,D,roof,0,1,"[(2784, 1569.0), (2070, 1371.0), (2088, 1059.0), (2778, 1269.0)]"
IDjfabNXDrKcZ4g,D,roof,0,1,"[(1866, 1247.0), (2019, 1309.0), (1893, 1659.0), (1738, 1598.0)]"
IDjfsrayBr,D,roof,0,1,"[(1393, 684.0), (1419, 732.0), (1339, 782.0), (1309, 736.0)]"
IDjfsrayBr,D,roof,0,1,"[(2167, 1227.0), (2283, 1253.0), (2291, 1377.0), (2171, 1353.0)]"
IDjhNJfQW56v,S,S-unknown,1,0,"[(177, 243.0), (194, 251.0), (188, 275.0), (166, 265.0)]"
IDjhNJfQW56v,S,S-unknown,1,0,"[(163, 237.0), (156, 264.0), (136, 257.0), (144, 232.0)]"
IDjhNJfQW56v,S,S-unknown,1,0,"[(216, 267.0), (243, 277.0), (241, 296.0), (211, 286.0)]"
IDjjfzHB4V,D,roof,0,1,"[(2284, 1924.0), (2560, 1896.0), (2504, 2068.0), (2220, 2092.0)]"
IDjjsTnuUAGVxpfaW,S,S-unknown,0,72,"[(215, 194.0), (248, 185.0), (256, 210.0), (292, 201.0), (336, 409.0), (264, 425.0)]"
IDjjsTnuUAGVxpfaW,S,S-unknown,0,16,"[(153, 406.0), (231, 389.0), (242, 437.0), (163, 452.0)]"
IDjjsTnuUAGVxpfaW,S,S-unknown,0,96,"[(84, 90.0), (163, 76.0), (230, 379.0), (149, 396.0)]"
IDjlRfl,D,roof,0,1,"[(1894, 1211.0), (2069, 1153.0), (2068, 1339.0), (1892, 1397.0)]"
IDjm8MLqUnhPeOnF,D,roof,0,1,"[(2157, 1830.0), (2412, 1932.0), (2337, 2073.0), (2091, 1962.0)]"
IDjn3tGMPcD,D,roof,0,1,"[(1799, 1953.0), (2047, 1920.0), (2042, 1993.0), (1796, 2024.0)]"
IDjnHq8OT,D,roof,0,1,"[(1762, 1904.0), (1998, 1783.0), (2043, 1937.0), (1791, 2047.0)]"
IDjq98FLRHC3,D,roof,0,2,"[(2145, 1774.0), (2739, 1868.0), (3229, 2006.0), (3165, 2209.0), (2536, 2096.0), (2090, 1980.0)]"
IDjrJBniBvXM,D,roof,0,4,"[(1539, 1038.0), (2580, 1505.0), (2406, 1898.0), (1360, 1471.0)]"
IDjrS9b75CwzPR,D,roof,0,1,"[(2494, 2025.0), (2586, 1804.0), (2714, 1856.0), (2624, 2080.0)]"
IDjsITUp6BGjtQi,D,r_openspace,0,1,"[(2526, 2232.0), (2650, 2132.0), (2698, 2186.0), (2568, 2292.0)]"
IDjsITUp6BGjtQi,D,r_openspace,0,1,"[(2472, 2174.0), (2604, 2070.0), (2650, 2132.0), (2526, 2232.0)]"
IDjsITUp6BGjtQi,D,r_openspace,0,2,"[(2328, 2110.0), (2264, 2026.0), (2412, 1924.0), (2474, 1988.0)]"
IDjsih35f,D,roof,0,1,"[(2234, 1314.0), (2367, 1364.0), (2320, 1460.0), (2187, 1407.0)]"
IDjtE4WjGKjXB9,D,roof,0,2,"[(2605, 1703.0), (2837, 1651.0), (2875, 1878.0), (2640, 1930.0)]"
IDjtE4WjGKjXB9,D,roof,0,1,"[(1696, 2585.0), (1814, 2558.0), (1824, 2602.0), (1702, 2627.0)]"
IDjtE4WjGKjXB9,D,roof,0,2,"[(2994, 1631.0), (3229, 1611.0), (3263, 1840.0), (3028, 1861.0)]"
IDjtsEEGoI,S,S-unknown,0,6,"[(281, 278.0), (279, 244.0), (363, 241.0), (363, 269.0)]"
IDjuYkt2MfB26I70,D,roof,0,1,"[(2051, 1791.0), (1673, 1731.0), (1763, 1508.0), (2138, 1559.0)]"
IDjwdfyd,D,roof,0,1,"[(2717, 1667.0), (3290, 1774.0), (3405, 2106.0), (2834, 1992.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(2454, 2414.0), (3059, 2640.0), (2965, 2763.0), (2662, 2532.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(1628, 1204.0), (1655, 1207.0), (1619, 1251.0), (1591, 1249.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(1868, 2858.0), (1976, 2797.0), (2029, 2861.0), (1923, 2925.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(3086, 2047.0), (3376, 2298.0), (3278, 2409.0), (2986, 2160.0)]"
IDjwvYy46hSQzI3,D,roof,0,2,"[(3494, 2843.0), (3801, 3008.0), (3612, 3243.0), (3308, 3073.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(4242, 2644.0), (4354, 2641.0), (4356, 2716.0), (4246, 2712.0)]"
IDjwvYy46hSQzI3,D,roof,0,2,"[(3706, 2632.0), (3965, 2770.0), (3785, 2997.0), (3521, 2860.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(2821, 2378.0), (2917, 2268.0), (3176, 2478.0), (3079, 2595.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(2474, 2109.0), (2659, 2179.0), (2593, 2263.0), (2411, 2197.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(2636, 1904.0), (2836, 1942.0), (2781, 2047.0), (2577, 2006.0)]"
IDjwvYy46hSQzI3,D,roof,0,1,"[(403, 36.0), (490, 119.0), (395, 210.0), (298, 129.0)]"
